"LSOA11CD","OVERALL_RANK","INCOME_RANK","EMPLOYMENT_RANK","EDUCATION_RANK","HEALTH_RANK","CRIME_RANK","HOUSING_RANK","LIVING_RANK","QUINTILE","DECILE","NORMALISED_RANK"
"E01004301",2591,1738,6306,13012,6334,699,1042,4712,1,1,0.07888807696991840214346608208500791621
"E01004303",7672,4713,11370,20206,14006,3359,4818,6129,2,3,0.2335890878090366581415174765558397271952
"E01004292",24280,27432,31267,28964,18208,11580,12645,10281,4,8,0.7392522226281817074655949336256241627086
"E01004296",6454,3526,7238,17721,14038,9781,1957,7960,1,2,0.1965046888320545609548167092924126172208
"E01004293",23630,24309,28070,28559,25116,18127,13945,5072,4,8,0.7194616977225672877846790890269151138716
"E01004219",5688,4600,11110,16187,15706,3952,1079,1991,1,2,0.173182316404822798684691267811472415053
"E01032777",12470,10537,17102,18507,13574,28243,1660,9186,2,4,0.3796736085738643283400316648398489830715
"E01032780",18301,24629,32383,28399,20958,14053,7858,713,3,6,0.5572098404579222993545244184630373888686
"E01004216",18141,12497,23141,24234,13382,20677,8028,18019,3,6,0.5523383266350018268176835951772013153087
"E01015887",2519,1831,2217,1439,4925,3365,19488,19673,1,1,0.076695895749604189501887711606381683108
"E01015896",4144,3906,4622,6934,4972,2693,17845,4088,1,2,0.1261722080136402387041773231031543052003
"E01015898",4403,3112,4398,5271,6205,6922,17567,5336,1,2,0.1340579710144927536231884057971014492754
"E01015845",26411,23655,24135,27075,25575,23236,31592,8338,5,9,0.8041346973572037510656436487638533674339
"E01015848",21717,20237,25885,23181,25181,8794,28867,6055,4,7,0.6612166605772743880160759956156375593716
"E01015850",26624,24065,25292,27289,23412,15785,31367,12962,5,9,0.8106199001339666301303129947631226403605
"E01015829",22793,19866,19034,25132,14928,25835,30840,12727,4,7,0.6939775910364145658263305322128851540616
"E01015832",15328,14044,12275,26950,12275,15654,14547,9761,3,5,0.4666910242357812690293508707830958470345
"E01015878",19387,14731,15919,17396,20065,19350,16619,25620,3,6,0.5902752405309950066983315065156497381561
"E01015881",17927,16111,13114,12556,16725,17531,28307,22236,3,6,0.5458226768968456947996589940323955669224
"E01015840",3518,5298,3789,2749,6652,564,20555,6889,1,2,0.1071124101814638899037876019973206673974
"E01015842",88,109,216,576,1118,482,4224,12818,1,1,0.002679332602606259895262452807209840457922
"E01015851",4935,8889,6378,12035,7962,281,15767,1042,1,2,0.1502557544757033248081841432225063938619
"E01015853",12090,12905,13240,21971,8844,9557,17996,3515,2,4,0.3681037632444282060650347095359883083668
"E01015856",8674,11899,10038,19116,7796,1666,21240,2614,2,3,0.2640969431250761174034831323833881378638
"E01015891",9470,9919,8920,14052,11373,1608,28899,8473,2,3,0.2883327243941054682742662282304226038241
"E01015893",28947,29904,25499,24626,26211,13309,26333,26060,5,9,0.8813481914504932407745706978443551333577
"E01015915",19482,21821,23496,21925,23716,2379,10434,26510,3,6,0.5931677018633540372670807453416149068323
"E01015918",11779,11355,13948,11185,11990,5804,29065,5878,2,4,0.3586347582511265375715503592741444403848
"E01004029",19622,18464,27018,16312,18891,15167,12806,9104,3,6,0.5974302764584094507368164657167214711972
"E01004053",26536,25646,30196,27087,24008,16516,16433,12430,5,9,0.8079405675313603702350505419559127999026
"E01003927",12262,12835,18567,25300,9840,15379,7889,1552,2,4,0.3733406406040677140421385945682620874437
"E01003935",13524,11640,16797,21161,11363,18455,7086,6635,3,5,0.4117647058823529411764705882352941176471
"E01004027",11204,10824,13369,13743,14829,24371,6896,2372,2,4,0.3411277554500060893922786505906710510291
"E01032638",29827,32799,32836,29826,29076,24116,26485,5597,5,10,0.9081415174765558397271952259164535379369
"E01032803",14791,18777,27844,27533,10767,10950,13555,552,3,5,0.4503410059676044330775788576300085251492
"E01003978",8899,8592,15020,24328,12321,4575,7001,1052,2,3,0.2709475094385580319084155401290951163074
"E01004028",7368,7088,10373,18323,7912,3535,5515,4585,2,3,0.2243332115454877603215199123127511874315
"E01003940",6640,3983,7811,19989,10341,9366,3408,5356,2,3,0.2021678236511996102788941663621970527341
"E01003979",6588,7639,10048,13700,4744,3809,8751,2897,2,3,0.2005845816587504567044208987943003288272
"E01004030",7862,7434,8849,17368,13746,2073,7572,5962,2,3,0.2393740104737547192790159542077700645476
"E01004034",6657,5633,9841,16559,9335,3585,3626,5154,2,3,0.2026854219948849104859335038363171355499
"E01004056",15554,13100,18096,23482,12105,15084,11780,8291,3,5,0.4735720375106564364876385336743393009378
"E01004059",19117,27567,32437,28809,25062,692,14481,6494,3,6,0.5820545609548167092924126172208013640239
"E01003937",10370,18689,25001,25745,18613,800,8471,11,2,4,0.3157349896480331262939958592132505175983
"E01003977",4836,7164,7777,7989,7288,1100,4510,3641,1,2,0.1472415052977712824260138838143953233467
"E01004038",8753,8344,11722,17599,20858,3740,3658,3553,2,3,0.266502253075143100718548288880769699184
"E01003986",1788,1662,2549,6167,3691,963,3864,7397,1,1,0.0544391669711362805991962002192181220314
"E01004024",5031,4069,6776,11896,5295,5340,3504,7055,1,2,0.1531786627694556083302886371940080379978
"E01003961",3188,3190,5553,13428,3770,1550,3322,3110,1,1,0.0970649129216904152965534039702837656802
"E01014326",24797,28191,19808,15847,16131,19392,30586,25591,4,8,0.7549933016684934843502618438679819753989
"E01014254",559,897,986,1645,1366,349,16597,3657,1,1,0.0170198514188284009255876263548897819998
"E01014211",1265,1419,949,853,1395,4840,17313,21956,1,1,0.0385154061624649859943977591036414565826
"E01014213",2863,2983,3061,1933,2307,6186,16833,10765,1,1,0.0871696504688832054560954816709292412617
"E01014327",7939,8931,8969,6699,6537,9551,30960,2519,2,3,0.2417184265010351966873706004140786749482
"E01010369",2150,2544,1584,7191,2164,2866,16272,3638,1,1,0.0654609669954938497137985629034222384606
"E01010404",3385,3581,2990,4568,3504,3014,17806,8800,1,2,0.1030629643161612471075386676409694312508
"E01010408",3327,3188,4221,3417,8187,3223,16625,1918,1,2,0.1012970405553525758129338691998538545853
"E01010362",4116,2702,4581,2953,8879,8183,14431,5637,1,2,0.1253196930946291560102301790281329923274
"E01010402",14185,13404,13776,12069,12829,11963,20993,11567,3,5,0.4318901473632931433442942394349043965412
"E01010409",5693,4316,4065,4695,8309,15305,11751,12250,1,2,0.1733345512117890634514675435391547923517
"E01010387",29981,24790,26281,27172,23834,28547,30556,23307,5,10,0.9128303495311167945439045183290707587383
"E01010327",7740,5111,8826,3916,10931,22685,17691,6334,2,3,0.2356594811837778589696748264523200584582
"E01010330",10721,8251,8650,15364,14678,14882,19109,4614,2,4,0.3264218730970649129216904152965534039703
"E01010371",370,254,756,1053,2655,1309,5234,6220,1,1,0.0112653757155035927414444038484959201072
"E01010373",23605,22000,24687,28839,18634,13621,16604,15266,4,8,0.7187005236877359639507977103885032273779
"E01010365",1969,1256,1747,4208,1692,9131,12715,9345,1,1,0.059950066983315065156497381561320180246
"E01010384",30834,30974,29282,23249,26961,29611,21857,22045,5,10,0.9388016075995615637559371574716843259043
"E01004632",26351,22320,28895,30736,29423,18476,14721,11199,5,9,0.802307879673608573864328340031664839849
"E01004636",19602,14511,20150,25225,22534,12931,17109,11932,3,6,0.5968213372305443916697113628059919620022
"E01004481",16790,16986,22846,31747,13953,5739,17858,4336,3,6,0.5112044817927170868347338935574229691877
"E01004548",14535,14866,19246,19410,18652,10700,12057,2554,3,5,0.4425465838509316770186335403726708074534
"E01004487",10748,12952,11823,31441,15191,3336,7355,2646,2,4,0.3272439410546827426622823042260382413835
"E01004491",17952,18481,26463,21228,23382,23800,890,14648,3,6,0.5465838509316770186335403726708074534161
"E01004498",24700,21916,29237,28404,20057,16966,26886,7043,4,8,0.7520399464133479478748020947509438558032
"E01004612",12714,11170,20031,24996,17845,5479,7578,3371,2,4,0.3871026671538180489587139203507489952503
"E01004533",8704,6334,10341,15501,12542,3035,9865,10744,2,3,0.2650103519668737060041407867494824016563
"E01004613",4747,4482,9992,18312,11289,942,3440,926,1,2,0.1445317257337717695773961758616490074291
"E01004616",14669,14086,20587,28476,23124,5548,7774,3379,3,5,0.4466264766776275727682377298745585190598
"E01004526",10193,10890,17863,20007,10699,2326,11376,2723,2,4,0.3103458774814273535501156984532943612227
"E01004528",6933,5124,7920,21343,10394,3697,6334,5046,2,3,0.2110887833394227256119839240043843624406
"E01004516",22329,19951,24403,30071,28155,8430,13742,12080,4,7,0.679850200949945195469492144683960540738
"E01004520",15706,11733,16553,22231,22398,14599,9321,8426,3,5,0.4781999756424308853976373157958835708196
"E01004521",13834,10570,15489,19018,19423,9043,11774,8320,3,5,0.4212032639142613567165996833516015101693
"E01004524",3885,2478,3821,10821,5163,13564,2034,9796,1,2,0.1182864450127877237851662404092071611253
"E01012476",20921,19695,17192,19265,17794,18859,19479,19183,4,7,0.6369808793082450371452928997686030934113
"E01012474",13927,13333,9079,16898,6470,21434,30341,17242,3,5,0.424034831323833881378638411886493727926
"E01012467",19993,24485,13289,21299,9020,30897,17440,21729,4,7,0.6087260991353062964316161247107538667641
"E01012469",11445,19078,12300,18042,5313,3874,15455,7772,2,4,0.3484654731457800511508951406649616368286
"E01012462",23808,20870,25679,30279,6390,28870,30921,18608,4,8,0.724881256850566313481914504932407745707
"E01012459",6634,6266,4910,5436,1526,21271,27249,26864,2,3,0.2019851418828400925587626354889781999756
"E01012465",19304,18921,18458,17216,11485,13940,27338,18056,3,6,0.587748142735355011569845329436122274997
"E01012534",3994,5224,3608,3248,3547,3265,13177,15457,1,2,0.121605163804652295700889051272682986238
"E01012539",6892,8228,6620,7412,4038,8566,8721,14013,2,3,0.2098404579222993545244184630373888685909
"E01012540",18905,23159,16733,26178,11725,4774,26909,17474,3,6,0.5755998051394470831810985263670685665571
"E01012543",25063,26497,27960,18963,19266,19506,13097,19733,4,8,0.7630921933990987699427597125806844476921
"E01012522",6972,8012,5899,4239,4723,7714,28402,12768,2,3,0.2122762148337595907928388746803069053708
"E01012545",2506,1814,2748,3730,1522,2839,21786,17696,1,1,0.0763000852514919011082693947144075021313
"E01012561",20420,17311,18183,23883,8316,25046,29127,20148,4,7,0.621726951650225307514310071854828888077
"E01012568",28601,30886,29180,30893,25803,21554,6923,25552,5,9,0.8708135428084277189136524174887346242845
"E01012565",24802,21014,21006,27729,20786,15995,18453,28030,4,8,0.7551455364754597491170381195956643526976
"E01012570",6504,6954,3147,12522,2221,15326,13655,25859,1,2,0.1980270369017172086225794665692363902083
"E01012482",5584,5353,5934,4889,2615,11599,28221,6596,1,2,0.1700158324199244915357447326756789672391
"E01012524",20108,25002,17854,13752,13563,20084,31093,9574,4,7,0.6122274996955303860674704664474485446352
"E01012547",22923,22380,19711,20544,14818,24126,31117,13243,4,7,0.697935696017537449762513701132626963829
"E01012549",24671,23842,19758,22067,14088,25348,32126,20200,4,8,0.7511569845329436122274996955303860674705
"E01012454",8721,10055,8247,9129,3929,9231,27787,8445,2,3,0.265527950310559006211180124223602484472
"E01010360",23070,20468,22554,16182,17253,24177,28551,15581,4,8,0.7024113993423456339057362075264888564121
"E01004351",17384,17417,18233,20067,22015,8799,7844,14989,3,6,0.5292899768603093411277554500060893922787
"E01004352",20588,26121,26302,27787,22387,3038,8245,16977,4,7,0.6268420411642918036779929363049567653148
"E01004358",10786,10405,10747,21270,17943,6486,2370,13332,2,4,0.328400925587626354889781999756424308854
"E01004384",5554,4988,5410,6671,7434,7268,4698,13579,1,2,0.1691024235781269029350870783095847034466
"E01004389",5575,5982,5679,10831,7872,3317,3195,11405,1,2,0.1697418097673852149555474363658506881013
"E01004355",9562,8150,11593,12691,21826,7992,1582,12995,2,3,0.2911338448422847399829497016197783461211
"E01004415",8308,6556,9060,10344,10865,7560,4759,16849,2,3,0.2529533552551455364754597491170381195957
"E01004414",11583,11218,14045,13732,16460,3470,9837,11735,2,4,0.352667153818048958713920350748995250274
"E01004451",14194,13435,16266,13139,25676,6347,6894,13963,3,5,0.432164170015832419924491535744732675679
"E01004453",7604,8782,12903,14471,13160,5294,392,7809,2,3,0.2315186944342954573133601266593593959323
"E01004456",3080,1382,1951,8838,8802,14084,1790,17853,1,1,0.0937766410912190963341858482523444160273
"E01004380",10740,10936,13450,19086,18239,2548,5460,8385,2,4,0.3270003653635367190354402630617464377055
"E01004387",26817,27616,27678,25771,28150,18178,12108,15056,5,9,0.8164961636828644501278772378516624040921
"E01004344",7156,8635,11003,11948,16961,1323,1733,8108,2,3,0.2178784557301181342102058214590183899647
"E01004419",11503,13780,15515,16552,23042,6531,2114,5589,2,4,0.3502313969065887224454999391060772134941
"E01004702",1700,1180,2977,14380,4461,5360,326,2197,1,1,0.0517598343685300207039337474120082815735
"E01033602",1692,720,2765,11915,5687,11598,680,1647,1,1,0.0515162586773839970770917062477164778955
"E01033604",2594,4301,4519,17393,7340,1230,1386,71,1,1,0.0789794178540981610035318475216173425892
"E01004755",6294,4473,6105,22102,7252,10175,2850,7211,1,2,0.1916331750091340884179758860065765436609
"E01032512",1213,577,1596,14562,5364,4564,482,3001,1,1,0.0369321641700158324199244915357447326757
"E01004714",17566,23408,30310,32274,31586,11638,7781,167,3,6,0.534831323833881378638411886493727925953
"E01004762",19920,27439,30279,28230,31072,10994,8256,1101,4,7,0.6065034709535988308366824990865911582024
"E01004658",9897,12301,20342,22606,20085,5033,3276,345,2,4,0.301333576909024479356960175374497625137
"E01004663",12665,15704,19600,28370,29138,1754,7719,1496,2,4,0.3856107660455486542443064182194616977226
"E01004765",12463,16973,17944,29085,19137,9072,6179,432,2,4,0.3794604798441115576665448788210936548532
"E01033596",7048,9244,12881,28528,14927,1727,1760,801,2,3,0.2145901838996468152478382657410790403118
"E01004656",7137,11525,11039,27578,9751,2826,3048,507,2,3,0.2172999634636463280964559736938253562294
"E01033607",8772,12164,12929,30977,17535,546,5397,1875,2,3,0.2670807453416149068322981366459627329193
"E01004683",20777,31966,32740,28243,32682,5854,8938,1586,4,7,0.6325965168676166118621361588113506272074
"E01033593",6880,9104,19261,23854,14069,4887,659,38,2,3,0.2094750943855803190841554012909511630739
"E01004682",13094,22939,28056,31361,21025,4704,3079,184,2,4,0.3986725124832541712337108756546096699549
"E01004697",12128,18467,25063,23483,21445,3842,4940,375,2,4,0.3692607477773718182925344050663743758373
"E01004693",16478,30031,31123,32139,31511,3467,6368,220,3,6,0.501705029838022165387894288150042625746
"E01004698",9747,19107,21363,31258,13812,1027,1179,1544,2,3,0.2967665327000365363536719035440263061746
"E01004734",7056,12448,14577,28905,18427,206,2779,355,2,3,0.2148337595907928388746803069053708439898
"E01004761",19747,32077,32042,24308,32694,14227,8435,319,4,7,0.6012361466325660699062233589087809036658
"E01004689",14816,32830,32830,19579,31422,219,8565,1306,3,5,0.4511021800024357569114602362684204116429
"E01004692",22866,32804,32801,32111,32675,20307,5187,1394,4,7,0.6962002192181220314212641578370478626233
"E01004732",1598,1632,327,15221,1710,27591,1554,8537,1,1,0.0486542443064182194616977225672877846791
"E01004748",19199,26241,28121,28713,30470,14836,8145,673,3,6,0.5845512117890634514675435391547923517233
"E01004745",14045,15127,17711,31067,23952,29588,7878,109,3,5,0.4276275727682377298745585190597978321763
"E01004747",9341,9232,10868,29002,6744,17281,6898,1594,2,3,0.2844050663743758372914383144562172695165
"E01004751",16354,20450,24294,29545,29362,4254,10414,1353,3,5,0.4979296066252587991718426501035196687371
"E01004666",8300,7942,8998,27652,14199,7262,4874,1523,2,3,0.2527097795639995128486177079527463159177
"E01007255",17579,18517,11943,26363,10315,10012,27893,20238,3,6,0.5352271343319936670320302033857021069297
"E01007279",25240,19625,22190,27035,12687,31425,32161,21207,4,8,0.7684813055657045426866398733406406040677
"E01007117",28052,26279,22723,29250,23680,28066,32736,11311,5,9,0.8540981610035318475216173425892095968822
"E01007154",26215,23154,18746,26835,15282,32554,32715,22415,4,8,0.7981670929241261722080136402387041773231
"E01007143",16393,16354,15179,19911,12224,27865,8353,11195,3,5,0.4991170381195956643526976007794422116673
"E01007182",27508,21811,25235,32212,18610,27967,29282,15411,5,9,0.8375350140056022408963585434173669467787
"E01007192",20197,18170,14215,29684,6782,32217,21855,28998,4,7,0.6149372792595298989160881744001948605529
"E01007144",21349,28136,20727,29429,9160,24197,9340,13957,4,7,0.6500121787845573011813421020582145901839
"E01007147",30008,30936,22137,31286,17710,32157,25073,28274,5,10,0.9136524174887346242844964072585555961515
"E01007136",5145,3289,2622,5956,2344,27279,26846,24604,1,2,0.1566496163682864450127877237851662404092
